,source_user,username,target_user
3311,1155908796461604865,wichomarg,MaynorEstradaGT
3312,410009334,skydragon99,FJimenezmingob
3313,410009334,skydragon99,PNCdeGuatemala
3314,410009334,skydragon99,mingobguate
3315,410009334,skydragon99,DTransitoPNC
3316,410009334,skydragon99,_SPGuatemala
3317,410009334,skydragon99,DiariodeCA
3318,410009334,skydragon99,AGN_noticias
3319,410009334,skydragon99,Radio_TGW
3320,410009334,skydragon99,GuatemalaGob
3321,410009334,skydragon99,BArevalodeLeon
3322,1141034622186401792,YODA_LIBRE,FJimenezmingob
3323,1141034622186401792,YODA_LIBRE,mingobguate
3324,1141034622186401792,YODA_LIBRE,_SPGuatemala
3325,1141034622186401792,YODA_LIBRE,DTransitoPNC
3326,1141034622186401792,YODA_LIBRE,DiariodeCA
3327,1141034622186401792,YODA_LIBRE,AGN_noticias
3328,1141034622186401792,YODA_LIBRE,Radio_TGW
3329,1141034622186401792,YODA_LIBRE,GuatemalaGob
3330,1141034622186401792,YODA_LIBRE,BArevalodeLeon
3331,3493046774,Ef75Lopez,abner12a
3332,3493046774,Ef75Lopez,soy_502
3333,3493046774,Ef75Lopez,BArevalodeLeon
3334,1787971618238500864,KATIASMOR,GuatemalaGob
3335,1787971618238500864,KATIASMOR,BArevalodeLeon
3336,1787971618238500864,KATIASMOR,MagaGuatemala
3337,1787971618238500864,KATIASMOR,MaynorEstradaGT
3339,1801304405599277056,Klaatuantizurdo,GuatemalaGob
3340,1801304405599277056,Klaatuantizurdo,BArevalodeLeon
3341,1801304405599277056,Klaatuantizurdo,MagaGuatemala
3342,1801304405599277056,Klaatuantizurdo,MaynorEstradaGT
3352,366706498,odiaz1658,__VaderTG
3355,366706498,odiaz1658,santipalomov
3356,366706498,odiaz1658,lucreciapeinado
3358,1789156072231419904,EliValenzu26663,OmaricelaA
3359,1789156072231419904,EliValenzu26663,NenucosM81863
3360,1789156072231419904,EliValenzu26663,BArevalodeLeon
3361,1789156072231419904,EliValenzu26663,mingobguate
3364,1604999318024474625,carlespgt,MagaGuatemala
3365,1604999318024474625,carlespgt,MaynorEstradaGT
3366,1711515236715397120,jconquistador63,GEME40241783
3367,1711515236715397120,jconquistador63,BArevalodeLeon
3368,2194961763,DecastroZoe,NenucosM81863
3369,2194961763,DecastroZoe,BArevalodeLeon
3370,2194961763,DecastroZoe,mingobguate
3371,370783406,adolforojas07,JSandoval1982
3373,3302604337,Tu_Coach_Sergio,Factor4_GT
3374,3302604337,Tu_Coach_Sergio,BArevalodeLeon
3375,3302604337,Tu_Coach_Sergio,RQuinonezL
3376,444799334,eg_gd26,clousgario
3377,444799334,eg_gd26,BArevalodeLeon
3378,756315530093432832,JoeL34440015,Factor4_GT
3379,756315530093432832,JoeL34440015,BArevalodeLeon
3380,1185046297742585856,esemancogt,oco_motora
3381,1185046297742585856,esemancogt,__VaderTG
3382,1185046297742585856,esemancogt,BArevalodeLeon
3383,1185046297742585856,esemancogt,USAIDGuate
3384,1185046297742585856,esemancogt,CongresoGuate
3387,1757808993559355392,elmaschucho,soy_502
3388,1757808993559355392,elmaschucho,BArevalodeLeon
3389,1757808993559355392,elmaschucho,jimmymoralesgt
3390,1795604343216799744,TheUbermensch31,BArevalodeLeon
3391,1780728490435710976,krupp31416,redamericanews
3392,1780728490435710976,krupp31416,BArevalodeLeon
3393,1780728490435710976,krupp31416,raulbarreragt
3394,1780728490435710976,krupp31416,AVillagran502
3395,1780728490435710976,krupp31416,ElenaMotta_
3397,1374159021297573890,MaxMart91095509,VicenteCarrera_
3398,1374159021297573890,MaxMart91095509,DrGiammattei
3399,1374159021297573890,MaxMart91095509,jimmymoralesgt
3400,1374159021297573890,MaxMart91095509,ottoperezmolina
3401,1374159021297573890,MaxMart91095509,UCLCGt
3402,1374159021297573890,MaxMart91095509,BArevalodeLeon
3403,1826813542386782208,Tatiana79580643,ElQueNews
3404,1826813542386782208,Tatiana79580643,BancadaSemilla
3406,1826813542386782208,Tatiana79580643,AVillagran502
3407,850822041221685248,ElmerTum,Factor4_GT
3408,850822041221685248,ElmerTum,BArevalodeLeon
3409,1460503484,CarlosChi87,GuatemalaGob
3410,1460503484,CarlosChi87,BArevalodeLeon
3411,1460503484,CarlosChi87,MagaGuatemala
3412,1460503484,CarlosChi87,MaynorEstradaGT
3415,3103434223,jcarlos223020,MagaGuatemala
3416,3103434223,jcarlos223020,MaynorEstradaGT
3417,401103999,AljudyC,raulbarreragt
3418,401103999,AljudyC,luisvengt
3419,401103999,AljudyC,BancadaSemilla
3420,401103999,AljudyC,msemillagt
3421,401103999,AljudyC,CongresoGuate
3422,401103999,AljudyC,BArevalodeLeon
3423,401103999,AljudyC,KarinHerreraVP
3424,401103999,AljudyC,lavozdexela
3425,401103999,AljudyC,CanalAntigua
3429,986854290491834369,DGM10629,Factor4_GT
3431,986854290491834369,DGM10629,McdGuate
3432,986854290491834369,DGM10629,muniguate
3433,892797703448604672,ElBatishute,FelixSinExcusas
3434,892797703448604672,ElBatishute,BArevalodeLeon
3435,892797703448604672,ElBatishute,msemillagt
3436,395062674,tto4,Factor4_GT
3437,395062674,tto4,BArevalodeLeon
3438,892797703448604672,ElBatishute,EmisorasUnidas
3439,892797703448604672,ElBatishute,noel_solis
3443,1532091744,pepitoale2,BArevalodeLeon
3444,882005775148883969,Renilevin84,Factor4_GT
3446,296886660,Eduardopearl,__VaderTG
3447,296886660,Eduardopearl,BArevalodeLeon
3448,296886660,Eduardopearl,USAIDGuate
3449,296886660,Eduardopearl,CongresoGuate
3450,1241496971678015489,Factor4_GT,BArevalodeLeon
3451,1040450533964894209,RonaldM05161013,oco_motora
3452,1040450533964894209,RonaldM05161013,ContrerasYili
3453,1040450533964894209,RonaldM05161013,__VaderTG
3455,1040450533964894209,RonaldM05161013,USAIDGuate
3456,1040450533964894209,RonaldM05161013,CongresoGuate
3457,2318291972,Analisis500,BArevalodeLeon
3458,1117880271955800066,AdolfoAlbertoC2,BArevalodeLeon
3459,811244228919566337,leraovalle,jaque_mate2
3477,938241805,ManoloH80928529,ravila_gtv
3478,938241805,ManoloH80928529,BArevalodeLeon
3488,811244228919566337,leraovalle,pmarroquin13
3505,749889296,Corleone_62,__VaderTG
3507,749889296,Corleone_62,USAIDGuate
3508,749889296,Corleone_62,CongresoGuate
3509,377241721,MadoLolis,BArevalodeLeon
3510,3312506541,GEME40241783,mojena13
3511,3312506541,GEME40241783,BArevalodeLeon
3512,1805389003283185664,Miguel175489943,GuatemalaGob
3513,1805389003283185664,Miguel175489943,BArevalodeLeon
3514,1805389003283185664,Miguel175489943,MagaGuatemala
3515,1805389003283185664,Miguel175489943,MaynorEstradaGT
3516,776408772822478848,rdldag16,BArevalodeLeon
3517,1822155192432820224,EstevezC10,AVillagran502
3518,1822155192432820224,EstevezC10,BArevalodeLeon
3520,1685503864244473856,BillyC2023,alejochrislu
3528,209908172,tumerorey,UbaldoMacu
3529,209908172,tumerorey,BArevalodeLeon
3530,209908172,tumerorey,santipalomov
3531,209908172,tumerorey,MPguatemala
3536,3312506541,GEME40241783,Gtx222
3538,1711515236715397120,jconquistador63,GuatemalaGob
3540,332942712,fercajas,mgts3547
3541,332942712,fercajas,Cescobarsarti
3542,332942712,fercajas,KarinHerreraVP
3543,332942712,fercajas,BArevalodeLeon
3544,332942712,fercajas,48_CantonesToto
3545,1675038705545883648,Cristia17892973,BArevalodeLeon
3546,1806016582960771072,JavierR07772901,LuisAlbert98610
3547,1806016582960771072,JavierR07772901,OlsenPsico
3549,1508657518641393667,Alanlitio,vinicio_zepeda
3550,1508657518641393667,Alanlitio,JOsorio_Soy502
3551,1508657518641393667,Alanlitio,BArevalodeLeon
3552,1675038705545883648,Cristia17892973,wichomarg
3554,1622750247775526912,SofiaGrajeda12,ElQueNews
3555,1622750247775526912,SofiaGrajeda12,__VaderTG
3556,1622750247775526912,SofiaGrajeda12,BArevalodeLeon
3557,1622750247775526912,SofiaGrajeda12,AVillagran502
3558,1622750247775526912,SofiaGrajeda12,santipalomov
3559,1622750247775526912,SofiaGrajeda12,lucreciapeinado
3560,1622750247775526912,SofiaGrajeda12,BancadaSemilla
3561,1759360180658049024,JFGuinea,BArevalodeLeon
3562,1377891115161034752,jaehsaurio,jorge28f
3563,1377891115161034752,jaehsaurio,NenucosM81863
3565,1377891115161034752,jaehsaurio,mingobguate
3566,279272504,JorgemaChajon,Richard03821782
3567,279272504,JorgemaChajon,BArevalodeLeon
3568,127720415,JrafaelRev,jaehsaurio
3569,127720415,JrafaelRev,NenucosM81863
3570,127720415,JrafaelRev,BArevalodeLeon
3571,127720415,JrafaelRev,mingobguate
3572,251918047,lulicar4,FJimenezmingob
3573,251918047,lulicar4,PNCdeGuatemala
3574,251918047,lulicar4,mingobguate
3575,251918047,lulicar4,DTransitoPNC
3576,251918047,lulicar4,_SPGuatemala
3577,251918047,lulicar4,DiariodeCA
3578,251918047,lulicar4,AGN_noticias
3579,251918047,lulicar4,Radio_TGW
3580,251918047,lulicar4,GuatemalaGob
3581,251918047,lulicar4,BArevalodeLeon
3582,747176604753747968,jorge28f,jaehsaurio
3583,747176604753747968,jorge28f,NenucosM81863
3584,747176604753747968,jorge28f,BArevalodeLeon
3585,747176604753747968,jorge28f,mingobguate
3586,702550506770558976,Elmer89670607,ElQueNews
3587,702550506770558976,Elmer89670607,BancadaSemilla
3588,702550506770558976,Elmer89670607,BArevalodeLeon
3589,702550506770558976,Elmer89670607,AVillagran502
3590,1767300056569315328,eP_investiga,BArevalodeLeon
3591,1767300056569315328,eP_investiga,confidencial_ni
3592,2386132837,eliseoraymundo,wichomarg
3593,2386132837,eliseoraymundo,BArevalodeLeon
3594,469935393,BAEGPeluca,BArevalodeLeon
3596,931143916648325120,mgts3547,fercajas
3597,931143916648325120,mgts3547,Cescobarsarti
3598,931143916648325120,mgts3547,KarinHerreraVP
3599,931143916648325120,mgts3547,BArevalodeLeon
3600,931143916648325120,mgts3547,48_CantonesToto
3601,258158526,cristeptesico,manuelcevans
3602,258158526,cristeptesico,GuatemalaGob
3603,258158526,cristeptesico,BArevalodeLeon
3604,258158526,cristeptesico,FelixSinExcusas
3605,3250853815,MomaAntonio,MagaGuatemala
3606,3250853815,MomaAntonio,GuatemalaGob
3607,3250853815,MomaAntonio,SCSPGT
3608,3250853815,MomaAntonio,BArevalodeLeon
3609,3250853815,MomaAntonio,MaynorEstradaGT
3610,1694105249517064193,DelioGabbie,GuatemalaGob
3611,1694105249517064193,DelioGabbie,BArevalodeLeon
3612,1694105249517064193,DelioGabbie,MagaGuatemala
3613,1694105249517064193,DelioGabbie,MaynorEstradaGT
3614,2830493986,KarlosGT60,GuatemalaGob
3615,2830493986,KarlosGT60,BArevalodeLeon
3616,2830493986,KarlosGT60,MagaGuatemala
3617,2830493986,KarlosGT60,MaynorEstradaGT
3618,1276400271900446720,Coca_MoralesS,NenucosM81863
3619,1276400271900446720,Coca_MoralesS,BArevalodeLeon
3620,1276400271900446720,Coca_MoralesS,mingobguate
3621,2163358477,Nelton_Rivera,BArevalodeLeon
3622,1802661334355456000,EstacionDobleA,amilcarmontejo
3626,1802661334355456000,EstacionDobleA,diputadojp
3627,1802661334355456000,EstacionDobleA,EmisorasUnidas
3629,1802661334355456000,EstacionDobleA,ImpactoNoticiGT
3630,1802661334355456000,EstacionDobleA,lahoragt
3631,1802661334355456000,EstacionDobleA,mingobguate
3632,1802661334355456000,EstacionDobleA,PrensaComunitar
3633,1802661334355456000,EstacionDobleA,Transito_mixco
3634,1802661334355456000,EstacionDobleA,DGTguate
3635,1802661334355456000,EstacionDobleA,PMT_VILLANUEVA
3636,1802661334355456000,EstacionDobleA,InfoTransitoGt
3637,1802661334355456000,EstacionDobleA,traficogt
3638,1802661334355456000,EstacionDobleA,PMT_SanJuanSac
3639,1802661334355456000,EstacionDobleA,PMTSanLucasSac
3640,1802661334355456000,EstacionDobleA,YenerPlaza
3641,311706771,DiinBC,__VaderTG
3642,311706771,DiinBC,BArevalodeLeon
3643,311706771,DiinBC,USAIDGuate
3644,311706771,DiinBC,CongresoGuate
3645,1142211438150332416,1056_antonio,MineducGT
3646,1142211438150332416,1056_antonio,BArevalodeLeon
3649,235332308,AGN_noticias,Brenda_AGN
3653,1499464544229470212,mundo9999,GuatemalaGob
3655,1499464544229470212,mundo9999,MagaGuatemala
3656,1499464544229470212,mundo9999,MaynorEstradaGT
3657,1552474772914806787,DitoAlexander20,BArevalodeLeon
3658,149929342,alexluis_ordo,BArevalodeLeon
3659,116637849,iDavisRamos,__VaderTG
3660,116637849,iDavisRamos,BArevalodeLeon
3661,116637849,iDavisRamos,USAIDGuate
3662,116637849,iDavisRamos,CongresoGuate
3663,2997703620,fer030801,SalQuevedo
3664,2997703620,fer030801,Noti_Atlantico
3665,2997703620,fer030801,GuatemalaGob
3666,2997703620,fer030801,BArevalodeLeon
3667,1592711396931796992,MirnaDeSoto1,GuatemalaGob
3669,1592711396931796992,MirnaDeSoto1,MagaGuatemala
3670,1592711396931796992,MirnaDeSoto1,MaynorEstradaGT
3671,287518289,tigermotorrad,SalQuevedo
3672,287518289,tigermotorrad,Noti_Atlantico
3673,287518289,tigermotorrad,GuatemalaGob
3674,287518289,tigermotorrad,BArevalodeLeon
3675,1135331591595659264,PinchaRiccortta,josecsagt
3676,1135331591595659264,PinchaRiccortta,BancadaSemilla
3677,1135331591595659264,PinchaRiccortta,BArevalodeLeon
3678,611944196,ColochodelaCruz,frankguerragt
3679,611944196,ColochodelaCruz,BArevalodeLeon
3680,1135331591595659264,PinchaRiccortta,ElQueNews
3682,1135331591595659264,PinchaRiccortta,AVillagran502
3683,1135331591595659264,PinchaRiccortta,santipalomov
3684,1135331591595659264,PinchaRiccortta,lucreciapeinado
3687,1110428053,cefigt,ElQueNews
3688,1110428053,cefigt,BancadaSemilla
3689,1110428053,cefigt,BArevalodeLeon
3690,1110428053,cefigt,AVillagran502
3691,1518355533035716610,MauricioRuanoM1,BArevalodeLeon
3692,729211337109295108,VanessaHerrer02,UbaldoMacu
3694,729211337109295108,VanessaHerrer02,santipalomov
3697,1711433937497608192,MiguelpitoMtz,nydiafer
3698,1711433937497608192,MiguelpitoMtz,GuatemalaGob
3699,1711433937497608192,MiguelpitoMtz,BArevalodeLeon
3700,1711433937497608192,MiguelpitoMtz,MagaGuatemala
3701,1711433937497608192,MiguelpitoMtz,MaynorEstradaGT
3702,1548249266,clarenceheyramw,UbaldoMacu
3703,1548249266,clarenceheyramw,MPguatemala
3704,1548249266,clarenceheyramw,santipalomov
3705,1548249266,clarenceheyramw,BArevalodeLeon
3706,103711251,dimb502,NenucosM81863
3708,103711251,dimb502,mingobguate
3709,1349806599787991046,SyneJoe,UbaldoMacu
3710,1349806599787991046,SyneJoe,BArevalodeLeon
3711,1349806599787991046,SyneJoe,santipalomov
3712,1349806599787991046,SyneJoe,MPguatemala
3713,1212016814433030144,ErfpErfp9,BArevalodeLeon
3723,292704661,SantaExmin,ElQueNews
3724,292704661,SantaExmin,__VaderTG
3725,292704661,SantaExmin,BancadaSemilla
3726,292704661,SantaExmin,BArevalodeLeon
3727,292704661,SantaExmin,AVillagran502
3728,333120446,martifus,__VaderTG
3729,333120446,martifus,BArevalodeLeon
3730,333120446,martifus,USAIDGuate
3731,333120446,martifus,CongresoGuate
3732,157066687,CentraNewsGT,BArevalodeLeon
3733,157066687,CentraNewsGT,MagaGuatemala
3735,603973689,kalemarro,ElQueNews
3736,603973689,kalemarro,BancadaSemilla
3737,603973689,kalemarro,BArevalodeLeon
3738,603973689,kalemarro,AVillagran502
3739,508404850,diicesare,ElQueNews
3740,508404850,diicesare,BArevalodeLeon
3741,508404850,diicesare,AVillagran502
3742,508404850,diicesare,santipalomov
3743,508404850,diicesare,lucreciapeinado
3744,508404850,diicesare,BancadaSemilla
3746,1141458230813569025,HenryTello13,Chlmnews
3747,1141458230813569025,HenryTello13,BArevalodeLeon
3748,1141458230813569025,HenryTello13,arbencista1944
3750,1689318849399693312,galindo_sa99840,ElQueNews
3751,1689318849399693312,galindo_sa99840,BancadaSemilla
3752,1689318849399693312,galindo_sa99840,BArevalodeLeon
3753,1689318849399693312,galindo_sa99840,AVillagran502
3754,749889296,Corleone_62,ElQueNews
3755,749889296,Corleone_62,BancadaSemilla
3757,749889296,Corleone_62,AVillagran502
3759,1756689670551793664,samyhuerta70424,BArevalodeLeon
3760,3256115432,FrJuHeAl,GobiernoMX
3761,3256115432,FrJuHeAl,lopezobrador_
3762,3256115432,FrJuHeAl,business
3763,3256115432,FrJuHeAl,cnnbrk
3764,3256115432,FrJuHeAl,WhiteHouse
3765,3256115432,FrJuHeAl,GOP
3766,3256115432,FrJuHeAl,texasgov
3767,3256115432,FrJuHeAl,JustinTrudeau
3768,3256115432,FrJuHeAl,EmmanuelMacron
3769,3256115432,FrJuHeAl,IsraeliPM
3770,3256115432,FrJuHeAl,GiorgiaMeloni
3771,3256115432,FrJuHeAl,Pontifex_es
3772,3256115432,FrJuHeAl,BArevalodeLeon
3773,3256115432,FrJuHeAl,GabrielBoric
3774,3256115432,FrJuHeAl,10DowningStreet
3775,3256115432,FrJuHeAl,HouseofCommons
3776,3256115432,FrJuHeAl,Almagro_OEA2015
3777,3256115432,FrJuHeAl,CIDH
3778,3256115432,FrJuHeAl,SpeakerPelosi
3779,3256115432,FrJuHeAl,HouseDemocrats
3780,3256115432,FrJuHeAl,SenateDems
3781,3256115432,FrJuHeAl,HouseGOP
3782,3256115432,FrJuHeAl,Bundeskanzler
3784,1522374720070504448,EdwinVa66334314,BArevalodeLeon
3785,942739754,marcoanmo72,Carlitos197
3786,942739754,marcoanmo72,UbaldoMacu
3787,942739754,marcoanmo72,BArevalodeLeon
3788,942739754,marcoanmo72,santipalomov
3789,942739754,marcoanmo72,MPguatemala
3790,942739754,marcoanmo72,DrGiammattei
3791,1788061703239831552,aliaslajose,santipalomov
3792,942739754,marcoanmo72,Anarchiaeth
3797,3309147536,luisferactivo,MagaGuatemala
3798,3309147536,luisferactivo,MaynorEstradaGT
3799,3309147536,luisferactivo,GuatemalaGob
3800,3309147536,luisferactivo,SCSPGT
3801,3309147536,luisferactivo,BArevalodeLeon
3802,3309147536,luisferactivo,FAOGuatemala
3803,942739754,marcoanmo72,Magdezis
3808,1659998822896918529,JacquesSig75562,__VaderTG
3809,1659998822896918529,JacquesSig75562,BArevalodeLeon
3810,1659998822896918529,JacquesSig75562,USAIDGuate
3811,1659998822896918529,JacquesSig75562,CongresoGuate
3812,1816152426023432192,Chechaesc,ElQueNews
3813,1816152426023432192,Chechaesc,BancadaSemilla
3814,1816152426023432192,Chechaesc,BArevalodeLeon
3815,1816152426023432192,Chechaesc,AVillagran502
3816,1433182381742166028,Anae08franco,jcarlos223020
3817,1433182381742166028,Anae08franco,Noti7Guatemala
3818,1433182381742166028,Anae08franco,BArevalodeLeon
3819,1818033540866719744,dvidx84,jczamora
3820,1818033540866719744,dvidx84,UNHumanRights
3821,1818033540866719744,dvidx84,UN_SPExperts
3822,1818033540866719744,dvidx84,CIDH
3823,1818033540866719744,dvidx84,RELE_CIDH
3824,1818033540866719744,dvidx84,PVacaV
3825,1818033540866719744,dvidx84,volker_turk
3827,1818033540866719744,dvidx84,pressfreedom
3828,1818033540866719744,dvidx84,RSF_inter
3829,1818033540866719744,dvidx84,caoilfhionnanna
3830,1499365841456013313,ClarOscuroNews,BArevalodeLeon
3831,1499365841456013313,ClarOscuroNews,MagaGuatemala
3832,573904889,victor260471,BArevalodeLeon
3838,523604756,panchogal,BArevalodeLeon
3839,51190093,ROBPOL68,MalenaAlvarado9
3840,51190093,ROBPOL68,VicenteCarrera_
3841,51190093,ROBPOL68,BArevalodeLeon
3842,51190093,ROBPOL68,chatagira
3843,51190093,ROBPOL68,UCLCGt
3844,51190093,ROBPOL68,CNCguatemala
3845,51190093,ROBPOL68,GuatemalaGob
3846,987899163886211072,MalenaAlvarado9,HaniaSieraDavid
3847,987899163886211072,MalenaAlvarado9,VicenteCarrera_
3848,987899163886211072,MalenaAlvarado9,BArevalodeLeon
3849,987899163886211072,MalenaAlvarado9,chatagira
3850,987899163886211072,MalenaAlvarado9,UCLCGt
3851,987899163886211072,MalenaAlvarado9,CNCguatemala
3852,987899163886211072,MalenaAlvarado9,GuatemalaGob
3853,2425355765,alvarotaquira,__VaderTG
3854,2425355765,alvarotaquira,BArevalodeLeon
3855,2425355765,alvarotaquira,USAIDGuate
3856,2425355765,alvarotaquira,CongresoGuate
3858,246974708,luisOsoy,AuCastMo
3859,246974708,luisOsoy,arronchopa
3860,246974708,luisOsoy,BArevalodeLeon
3861,1536849877195448325,josejorgemonroy,anti_chairosgt
3862,1536849877195448325,josejorgemonroy,__VaderTG
3863,1536849877195448325,josejorgemonroy,JSandoval1982
3866,1516148446297792517,MariaMartaUmaa1,WilsonGG16
3867,1516148446297792517,MariaMartaUmaa1,GuatemalaGob
3868,1516148446297792517,MariaMartaUmaa1,BArevalodeLeon
3869,1730828822029750272,animaldgalaccia,BArevalodeLeon
3870,1730828822029750272,animaldgalaccia,DrGiammattei
3871,1377891115161034752,jaehsaurio,JrafaelRev
3875,301033845,pulino316,__VaderTG
3876,301033845,pulino316,BArevalodeLeon
3877,301033845,pulino316,USAIDGuate
3878,301033845,pulino316,CongresoGuate
3885,1613073674940157954,SiVmenor,jer21668
3886,1613073674940157954,SiVmenor,dan_vikingo
3887,1613073674940157954,SiVmenor,UbaldoMacu
3888,1613073674940157954,SiVmenor,MPguatemala
3889,1613073674940157954,SiVmenor,santipalomov
3890,1613073674940157954,SiVmenor,BArevalodeLeon
3891,180897431,EduardMarried,oco_motora
3892,180897431,EduardMarried,__VaderTG
3893,180897431,EduardMarried,BArevalodeLeon
3894,180897431,EduardMarried,USAIDGuate
3895,180897431,EduardMarried,CongresoGuate
3902,1483248363390836737,ChejoG3,oco_motora
3903,1483248363390836737,ChejoG3,__VaderTG
